date,store_id,item_id,units_sold,is_promo,is_holiday,day_of_week,is_weekend,true_anomaly
2023-01-03,4,3,212.5,0,0,1,0,0
2023-01-04,4,3,216.0,0,0,2,0,0
2023-01-05,4,3,185.8,0,0,3,0,0
2023-01-06,4,3,168.9,0,0,4,0,0
2023-01-07,4,3,269.9,0,0,5,1,0
2023-01-08,4,3,195.2,0,0,6,1,0
2023-01-09,4,3,160.4,0,0,0,0,0
2023-01-10,4,3,212.3,0,0,1,0,0
2023-01-11,4,3,189.8,0,0,2,0,0
2023-01-12,4,3,175.7,0,0,3,0,0
2023-01-13,4,3,181.4,0,0,4,0,0
2023-01-14,4,3,216.4,0,0,5,1,0
2023-01-15,4,3,319.0,0,0,6,1,0
2023-01-16,4,3,222.9,0,0,0,0,0
2023-01-17,4,3,171.9,0,0,1,0,0
2023-01-18,4,3,185.9,0,0,2,0,0
2023-01-19,4,3,210.7,0,0,3,0,0
2023-01-20,4,3,167.2,0,0,4,0,0
2023-01-21,4,3,223.1,0,0,5,1,0
2023-01-22,4,3,231.8,0,0,6,1,0
2023-01-23,4,3,169.2,0,0,0,0,0
2023-01-24,4,3,223.2,0,0,1,0,0
2023-01-25,4,3,312.1,1,0,2,0,0
2023-01-26,4,3,341.0,1,0,3,0,0
2023-01-27,4,3,195.5,0,0,4,0,0
2023-01-28,4,3,294.0,0,0,5,1,0
2023-01-29,4,3,236.7,0,0,6,1,0
2023-01-30,4,3,249.4,0,0,0,0,0
2023-01-31,4,3,181.2,0,0,1,0,0
2023-02-01,4,3,184.7,0,0,2,0,0
2023-02-02,4,3,215.6,0,0,3,0,0
2023-02-03,4,3,241.7,0,0,4,0,0
2023-02-04,4,3,228.1,0,0,5,1,0
2023-02-05,4,3,277.9,0,0,6,1,0
2023-02-06,4,3,211.5,0,0,0,0,0
2023-02-07,4,3,168.1,0,0,1,0,0
2023-02-08,4,3,187.5,0,0,2,0,0
2023-02-09,4,3,186.4,0,0,3,0,0
2023-02-10,4,3,159.7,0,0,4,0,0
2023-02-11,4,3,238.7,0,0,5,1,0
2023-02-12,4,3,235.3,0,0,6,1,0
2023-02-13,4,3,195.5,0,0,0,0,0
2023-02-14,4,3,187.0,0,0,1,0,0
2023-02-15,4,3,167.2,0,0,2,0,0
2023-02-16,4,3,247.9,0,0,3,0,0
2023-02-17,4,3,189.2,0,0,4,0,0
2023-02-18,4,3,271.0,0,0,5,1,0
2023-02-19,4,3,242.3,0,0,6,1,0
2023-02-20,4,3,220.8,0,0,0,0,0
2023-02-21,4,3,161.4,0,0,1,0,0
2023-02-22,4,3,178.5,0,0,2,0,0
2023-02-23,4,3,168.8,0,0,3,0,0
2023-02-24,4,3,165.1,0,0,4,0,0
2023-02-25,4,3,232.3,0,0,5,1,0
2023-02-26,4,3,215.3,0,0,6,1,0
2023-02-27,4,3,141.9,0,0,0,0,0
2023-02-28,4,3,305.3,1,0,1,0,0
2023-03-01,4,3,166.9,0,0,2,0,0
2023-03-02,4,3,197.9,0,0,3,0,0
2023-03-03,4,3,139.3,0,0,4,0,0
2023-03-04,4,3,202.4,0,0,5,1,0
2023-03-05,4,3,194.3,0,0,6,1,0
2023-03-06,4,3,191.6,0,0,0,0,0
2023-03-07,4,3,159.3,0,0,1,0,0
2023-03-08,4,3,197.5,0,0,2,0,0
2023-03-09,4,3,170.1,0,0,3,0,0
2023-03-10,4,3,182.4,0,0,4,0,0
2023-03-11,4,3,245.6,0,0,5,1,0
2023-03-12,4,3,175.4,0,0,6,1,0
2023-03-13,4,3,162.6,0,0,0,0,0
2023-03-14,4,3,177.8,0,0,1,0,0
2023-03-15,4,3,171.7,0,0,2,0,0
2023-03-16,4,3,135.7,0,0,3,0,0
2023-03-17,4,3,181.9,0,0,4,0,0
2023-03-18,4,3,207.4,0,0,5,1,0
2023-03-19,4,3,208.9,0,0,6,1,0
2023-03-20,4,3,158.2,0,0,0,0,0
2023-03-21,4,3,89.3,0,0,1,0,0
2023-03-22,4,3,174.4,0,0,2,0,0
2023-03-23,4,3,174.5,0,0,3,0,0
2023-03-24,4,3,150.8,0,0,4,0,0
2023-03-25,4,3,157.5,0,0,5,1,0
2023-03-26,4,3,183.5,0,0,6,1,0
2023-03-27,4,3,180.4,0,0,0,0,0
2023-03-28,4,3,148.2,0,0,1,0,0
2023-03-29,4,3,157.0,0,0,2,0,0
2023-03-30,4,3,148.4,0,0,3,0,0
2023-03-31,4,3,161.9,0,0,4,0,0
2023-04-01,4,3,156.8,0,0,5,1,0
2023-04-02,4,3,186.3,0,0,6,1,0
2023-04-03,4,3,176.4,0,0,0,0,0
2023-04-04,4,3,132.2,0,0,1,0,0
2023-04-05,4,3,145.2,0,0,2,0,0
2023-04-06,4,3,172.8,0,0,3,0,0
2023-04-07,4,3,165.4,0,0,4,0,0
2023-04-08,4,3,197.9,0,0,5,1,0
2023-04-09,4,3,195.2,0,0,6,1,0
2023-04-10,4,3,155.0,0,0,0,0,0
2023-04-11,4,3,141.7,0,0,1,0,0
2023-04-12,4,3,168.5,0,0,2,0,0
2023-04-13,4,3,135.3,0,0,3,0,0
2023-04-14,4,3,123.8,0,0,4,0,0
2023-04-15,4,3,144.1,0,0,5,1,0
2023-04-16,4,3,162.7,0,0,6,1,0
2023-04-17,4,3,129.2,0,0,0,0,0
2023-04-18,4,3,126.9,0,0,1,0,0
2023-04-19,4,3,117.0,0,0,2,0,0
2023-04-20,4,3,147.0,0,0,3,0,0
2023-04-21,4,3,120.2,0,0,4,0,0
2023-04-22,4,3,186.1,0,0,5,1,0
2023-04-23,4,3,189.3,0,0,6,1,0
2023-04-24,4,3,186.5,0,0,0,0,0
2023-04-25,4,3,127.1,0,0,1,0,0
2023-04-26,4,3,132.1,0,0,2,0,0
2023-04-27,4,3,120.2,0,0,3,0,0
2023-04-28,4,3,111.5,0,0,4,0,0
2023-04-29,4,3,156.3,0,0,5,1,0
2023-04-30,4,3,147.2,0,0,6,1,0
2023-05-01,4,3,109.5,0,0,0,0,0
2023-05-02,4,3,135.3,0,0,1,0,0
2023-05-03,4,3,110.4,0,0,2,0,0
2023-05-04,4,3,139.9,0,0,3,0,0
2023-05-05,4,3,144.5,0,0,4,0,0
2023-05-06,4,3,140.6,0,0,5,1,0
2023-05-07,4,3,190.9,0,0,6,1,0
2023-05-08,4,3,134.0,0,0,0,0,0
2023-05-09,4,3,124.9,0,0,1,0,0
2023-05-10,4,3,93.9,0,0,2,0,0
2023-05-11,4,3,94.6,0,0,3,0,0
2023-05-12,4,3,152.0,0,0,4,0,0
2023-05-13,4,3,183.4,0,0,5,1,0
2023-05-14,4,3,188.6,0,0,6,1,0
2023-05-15,4,3,154.6,0,0,0,0,0
2023-05-16,4,3,145.6,0,0,1,0,0
2023-05-17,4,3,125.3,0,0,2,0,0
2023-05-18,4,3,130.2,0,0,3,0,0
2023-05-19,4,3,108.4,0,0,4,0,0
2023-05-20,4,3,154.4,0,0,5,1,0
2023-05-21,4,3,295.9,1,0,6,1,0
2023-05-22,4,3,131.2,0,0,0,0,0
2023-05-23,4,3,115.8,0,0,1,0,0
2023-05-24,4,3,83.6,0,0,2,0,0
2023-05-25,4,3,91.8,0,0,3,0,0
2023-05-26,4,3,124.2,0,0,4,0,0
2023-05-27,4,3,134.4,0,0,5,1,0
2023-05-28,4,3,157.8,0,0,6,1,0
2023-05-29,4,3,95.1,0,0,0,0,0
2023-05-30,4,3,136.5,0,0,1,0,0
2023-05-31,4,3,98.8,0,0,2,0,0
2023-06-01,4,3,137.3,0,0,3,0,0
2023-06-02,4,3,88.2,0,0,4,0,0
2023-06-03,4,3,152.9,0,0,5,1,0
2023-06-04,4,3,121.8,0,0,6,1,0
2023-06-05,4,3,111.7,0,0,0,0,0
2023-06-06,4,3,128.5,0,0,1,0,0
2023-06-07,4,3,125.3,0,0,2,0,0
2023-06-08,4,3,97.8,0,0,3,0,0
2023-06-09,4,3,100.8,0,0,4,0,0
2023-06-10,4,3,106.9,0,0,5,1,0
2023-06-11,4,3,102.3,0,0,6,1,0
2023-06-12,4,3,96.5,0,0,0,0,0
2023-06-13,4,3,95.9,0,0,1,0,0
2023-06-14,4,3,85.6,0,0,2,0,0
2023-06-15,4,3,105.4,0,0,3,0,0
2023-06-16,4,3,107.8,0,0,4,0,0
2023-06-17,4,3,134.8,0,0,5,1,0
2023-06-18,4,3,119.5,0,0,6,1,0
2023-06-19,4,3,98.8,0,0,0,0,0
2023-06-20,4,3,102.6,0,0,1,0,0
2023-06-21,4,3,119.6,0,0,2,0,0
2023-06-22,4,3,96.7,0,0,3,0,0
2023-06-23,4,3,81.4,0,0,4,0,0
2023-06-24,4,3,127.3,0,0,5,1,0
2023-06-25,4,3,124.9,0,0,6,1,0
2023-06-26,4,3,82.0,0,0,0,0,0
2023-06-27,4,3,100.3,0,0,1,0,0
2023-06-28,4,3,92.9,0,0,2,0,0
2023-06-29,4,3,104.9,0,0,3,0,0
2023-06-30,4,3,112.3,0,0,4,0,0
2023-07-01,4,3,122.3,0,0,5,1,0
2023-07-02,4,3,141.9,0,0,6,1,0
2023-07-03,4,3,101.3,0,0,0,0,0
2023-07-04,4,3,163.0,0,1,1,0,0
2023-07-05,4,3,101.2,0,0,2,0,0
2023-07-06,4,3,102.9,0,0,3,0,0
2023-07-07,4,3,85.2,0,0,4,0,0
2023-07-08,4,3,98.0,0,0,5,1,0
2023-07-09,4,3,153.3,0,0,6,1,0
2023-07-10,4,3,109.1,0,0,0,0,0
2023-07-11,4,3,97.9,0,0,1,0,0
2023-07-12,4,3,122.1,0,0,2,0,0
2023-07-13,4,3,149.3,0,0,3,0,0
2023-07-14,4,3,83.7,0,0,4,0,0
2023-07-15,4,3,132.3,0,0,5,1,0
2023-07-16,4,3,145.8,0,0,6,1,0
2023-07-17,4,3,82.0,0,0,0,0,0
2023-07-18,4,3,83.7,0,0,1,0,0
2023-07-19,4,3,121.5,0,0,2,0,0
2023-07-20,4,3,106.4,0,0,3,0,0
2023-07-21,4,3,96.9,0,0,4,0,0
2023-07-22,4,3,103.3,0,0,5,1,0
2023-07-23,4,3,141.1,0,0,6,1,0
2023-07-24,4,3,86.6,0,0,0,0,0
2023-07-25,4,3,92.7,0,0,1,0,0
2023-07-26,4,3,93.9,0,0,2,0,0
2023-07-27,4,3,103.7,0,0,3,0,0
2023-07-28,4,3,92.1,0,0,4,0,0
2023-07-29,4,3,118.4,0,0,5,1,0
2023-07-30,4,3,155.6,0,0,6,1,0
2023-07-31,4,3,112.7,0,0,0,0,0
2023-08-01,4,3,110.7,0,0,1,0,0
2023-08-02,4,3,117.7,0,0,2,0,0
2023-08-03,4,3,94.5,0,0,3,0,0
2023-08-04,4,3,117.3,0,0,4,0,0
2023-08-05,4,3,148.4,0,0,5,1,0
2023-08-06,4,3,120.1,0,0,6,1,0
2023-08-07,4,3,220.1,1,0,0,0,0
2023-08-08,4,3,117.0,0,0,1,0,0
2023-08-09,4,3,117.8,0,0,2,0,0
2023-08-10,4,3,141.0,0,0,3,0,0
2023-08-11,4,3,116.5,0,0,4,0,0
2023-08-12,4,3,124.9,0,0,5,1,0
2023-08-13,4,3,147.0,0,0,6,1,0
2023-08-14,4,3,116.2,0,0,0,0,0
2023-08-15,4,3,98.1,0,0,1,0,0
2023-08-16,4,3,83.4,0,0,2,0,0
2023-08-17,4,3,116.4,0,0,3,0,0
2023-08-18,4,3,133.8,0,0,4,0,0
2023-08-19,4,3,168.2,0,0,5,1,0
2023-08-20,4,3,154.8,0,0,6,1,0
2023-08-21,4,3,146.3,0,0,0,0,0
2023-08-22,4,3,123.2,0,0,1,0,0
2023-08-23,4,3,117.4,0,0,2,0,0
2023-08-24,4,3,124.9,0,0,3,0,0
2023-08-25,4,3,109.3,0,0,4,0,0
2023-08-26,4,3,125.7,0,0,5,1,0
2023-08-27,4,3,132.6,0,0,6,1,0
2023-08-28,4,3,115.4,0,0,0,0,0
2023-08-29,4,3,139.7,0,0,1,0,0
2023-08-30,4,3,99.4,0,0,2,0,0
2023-08-31,4,3,108.3,0,0,3,0,0
2023-09-01,4,3,140.8,0,0,4,0,0
2023-09-02,4,3,150.7,0,0,5,1,0
2023-09-03,4,3,155.1,0,0,6,1,0
2023-09-04,4,3,121.5,0,0,0,0,0
2023-09-05,4,3,164.4,0,0,1,0,0
2023-09-06,4,3,140.0,0,0,2,0,0
2023-09-07,4,3,135.1,0,0,3,0,0
2023-09-08,4,3,134.8,0,0,4,0,0
2023-09-09,4,3,174.3,0,0,5,1,0
2023-09-10,4,3,209.1,0,0,6,1,0
2023-09-11,4,3,126.2,0,0,0,0,0
2023-09-12,4,3,137.2,0,0,1,0,0
2023-09-13,4,3,135.2,0,0,2,0,0
2023-09-14,4,3,152.8,0,0,3,0,0
2023-09-15,4,3,169.1,0,0,4,0,0
2023-09-16,4,3,156.9,0,0,5,1,0
2023-09-17,4,3,183.1,0,0,6,1,0
2023-09-18,4,3,141.9,0,0,0,0,0
2023-09-19,4,3,111.7,0,0,1,0,0
2023-09-20,4,3,159.2,0,0,2,0,0
2023-09-21,4,3,171.8,0,0,3,0,0
2023-09-22,4,3,157.9,0,0,4,0,0
2023-09-23,4,3,161.8,0,0,5,1,0
2023-09-24,4,3,144.4,0,0,6,1,0
2023-09-25,4,3,156.8,0,0,0,0,0
2023-09-26,4,3,122.4,0,0,1,0,0
2023-09-27,4,3,125.1,0,0,2,0,0
2023-09-28,4,3,150.4,0,0,3,0,0
2023-09-29,4,3,162.2,0,0,4,0,0
2023-09-30,4,3,175.8,0,0,5,1,0
2023-10-01,4,3,180.1,0,0,6,1,0
2023-10-02,4,3,146.8,0,0,0,0,0
2023-10-03,4,3,130.5,0,0,1,0,0
2023-10-04,4,3,142.7,0,0,2,0,0
2023-10-05,4,3,116.8,0,0,3,0,0
2023-10-06,4,3,168.2,0,0,4,0,0
2023-10-07,4,3,267.1,0,0,5,1,0
2023-10-08,4,3,194.0,0,0,6,1,0
2023-10-09,4,3,180.8,0,0,0,0,0
2023-10-10,4,3,149.7,0,0,1,0,0
2023-10-11,4,3,126.4,0,0,2,0,0
2023-10-12,4,3,207.2,0,0,3,0,0
2023-10-13,4,3,138.9,0,0,4,0,0
2023-10-14,4,3,224.9,0,0,5,1,0
2023-10-15,4,3,205.3,0,0,6,1,0
2023-10-16,4,3,187.1,0,0,0,0,0
2023-10-17,4,3,159.4,0,0,1,0,0
2023-10-18,4,3,135.0,0,0,2,0,0
2023-10-19,4,3,147.2,0,0,3,0,0
2023-10-20,4,3,217.6,0,0,4,0,0
2023-10-21,4,3,214.3,0,0,5,1,0
2023-10-22,4,3,269.5,0,0,6,1,0
2023-10-23,4,3,156.9,0,0,0,0,0
2023-10-24,4,3,183.0,0,0,1,0,0
2023-10-25,4,3,136.6,0,0,2,0,0
2023-10-26,4,3,168.4,0,0,3,0,0
2023-10-27,4,3,221.5,0,0,4,0,0
2023-10-28,4,3,188.0,0,0,5,1,0
2023-10-29,4,3,191.6,0,0,6,1,0
2023-10-30,4,3,190.6,0,0,0,0,0
2023-10-31,4,3,174.1,0,0,1,0,0
2023-11-01,4,3,218.3,0,0,2,0,0
2023-11-02,4,3,166.8,0,0,3,0,0
2023-11-03,4,3,175.1,0,0,4,0,0
2023-11-04,4,3,409.3,1,0,5,1,0
2023-11-05,4,3,185.2,0,0,6,1,0
2023-11-06,4,3,143.2,0,0,0,0,0
2023-11-07,4,3,141.4,0,0,1,0,0
2023-11-08,4,3,93.9,0,0,2,0,0
2023-11-09,4,3,175.3,0,0,3,0,0
2023-11-10,4,3,145.2,0,0,4,0,0
2023-11-11,4,3,206.3,0,0,5,1,0
2023-11-12,4,3,256.6,0,0,6,1,0
2023-11-13,4,3,155.8,0,0,0,0,0
2023-11-14,4,3,198.2,0,0,1,0,0
2023-11-15,4,3,140.6,0,0,2,0,0
2023-11-16,4,3,164.1,0,0,3,0,0
2023-11-17,4,3,227.4,0,0,4,0,0
2023-11-18,4,3,214.8,0,0,5,1,0
2023-11-19,4,3,271.2,0,0,6,1,0
2023-11-20,4,3,245.5,0,0,0,0,0
2023-11-21,4,3,173.6,0,0,1,0,0
2023-11-22,4,3,167.7,0,0,2,0,0
2023-11-23,4,3,206.1,0,1,3,0,0
2023-11-24,4,3,349.0,1,0,4,0,0
2023-11-25,4,3,245.9,0,0,5,1,0
2023-11-26,4,3,259.6,0,0,6,1,0
2023-11-27,4,3,224.7,0,0,0,0,0
2023-11-28,4,3,160.8,0,0,1,0,0
2023-11-29,4,3,238.6,0,0,2,0,0
2023-11-30,4,3,181.5,0,0,3,0,0
2023-12-01,4,3,199.3,0,0,4,0,0
2023-12-02,4,3,423.3,1,0,5,1,0
2023-12-03,4,3,212.0,0,0,6,1,0
2023-12-04,4,3,158.4,0,0,0,0,0
2023-12-05,4,3,196.9,0,0,1,0,0
2023-12-06,4,3,165.4,0,0,2,0,0
2023-12-07,4,3,185.9,0,0,3,0,0
2023-12-08,4,3,181.1,0,0,4,0,0
2023-12-09,4,3,228.5,0,0,5,1,0
2023-12-10,4,3,179.7,0,0,6,1,0
2023-12-11,4,3,106.5,0,0,0,0,0
2023-12-12,4,3,216.7,0,0,1,0,0
2023-12-13,4,3,224.9,0,0,2,0,0
2023-12-14,4,3,123.7,0,0,3,0,0
2023-12-15,4,3,206.0,0,0,4,0,0
2023-12-16,4,3,251.0,0,0,5,1,0
2023-12-17,4,3,198.0,0,0,6,1,0
2023-12-18,4,3,220.1,0,0,0,0,0
2023-12-19,4,3,227.0,0,0,1,0,0
2023-12-20,4,3,225.1,0,0,2,0,0
2023-12-21,4,3,439.8,1,0,3,0,0
2023-12-22,4,3,223.9,0,0,4,0,0
2023-12-23,4,3,216.4,0,0,5,1,0
2023-12-24,4,3,246.1,0,0,6,1,0
2023-12-25,4,3,331.7,0,1,0,0,0
2023-12-26,4,3,239.0,0,0,1,0,0
2023-12-27,4,3,189.8,0,0,2,0,0
2023-12-28,4,3,179.3,0,0,3,0,0
2023-12-29,4,3,150.8,0,0,4,0,0
2023-12-30,4,3,276.9,0,0,5,1,0
2023-12-31,4,3,253.8,0,0,6,1,0
2024-01-01,4,3,276.8,0,1,0,0,0
2024-01-02,4,3,218.8,0,0,1,0,0
2024-01-03,4,3,187.8,0,0,2,0,0
2024-01-04,4,3,160.2,0,0,3,0,0
2024-01-05,4,3,234.5,0,0,4,0,0
2024-01-06,4,3,174.5,0,0,5,1,0
2024-01-07,4,3,251.6,0,0,6,1,0
2024-01-08,4,3,194.1,0,0,0,0,0
2024-01-09,4,3,151.4,0,0,1,0,0
2024-01-10,4,3,206.2,0,0,2,0,0
2024-01-11,4,3,177.6,0,0,3,0,0
2024-01-12,4,3,243.9,0,0,4,0,0
2024-01-13,4,3,281.0,0,0,5,1,0
2024-01-14,4,3,253.6,0,0,6,1,0
2024-01-15,4,3,127.1,0,0,0,0,0
2024-01-16,4,3,180.9,0,0,1,0,0
2024-01-17,4,3,178.6,0,0,2,0,0
2024-01-18,4,3,229.7,0,0,3,0,0
2024-01-19,4,3,200.8,0,0,4,0,0
2024-01-20,4,3,255.6,0,0,5,1,0
2024-01-21,4,3,279.6,0,0,6,1,0
2024-01-22,4,3,240.4,0,0,0,0,0
2024-01-23,4,3,235.3,0,0,1,0,0
2024-01-24,4,3,209.8,0,0,2,0,0
2024-01-25,4,3,187.0,0,0,3,0,0
2024-01-26,4,3,206.2,0,0,4,0,0
2024-01-27,4,3,241.2,0,0,5,1,0
2024-01-28,4,3,484.1,1,0,6,1,0
2024-01-29,4,3,177.7,0,0,0,0,0
2024-01-30,4,3,217.7,0,0,1,0,0
2024-01-31,4,3,193.9,0,0,2,0,0
2024-02-01,4,3,365.0,1,0,3,0,0
2024-02-02,4,3,159.4,0,0,4,0,0
2024-02-03,4,3,230.1,0,0,5,1,0
2024-02-04,4,3,254.0,0,0,6,1,0
2024-02-05,4,3,185.8,0,0,0,0,0
2024-02-06,4,3,127.0,0,0,1,0,0
2024-02-07,4,3,282.0,1,0,2,0,0
2024-02-08,4,3,198.7,0,0,3,0,0
2024-02-09,4,3,229.3,0,0,4,0,0
2024-02-10,4,3,227.9,0,0,5,1,0
2024-02-11,4,3,218.8,0,0,6,1,0
2024-02-12,4,3,215.6,0,0,0,0,0
2024-02-13,4,3,187.4,0,0,1,0,0
2024-02-14,4,3,206.3,0,0,2,0,0
2024-02-15,4,3,178.3,0,0,3,0,0
2024-02-16,4,3,174.9,0,0,4,0,0
2024-02-17,4,3,258.3,0,0,5,1,0
2024-02-18,4,3,252.7,0,0,6,1,0
2024-02-19,4,3,175.6,0,0,0,0,0
2024-02-20,4,3,154.2,0,0,1,0,0
2024-02-21,4,3,139.6,0,0,2,0,0
2024-02-22,4,3,142.6,0,0,3,0,0
2024-02-23,4,3,165.4,0,0,4,0,0
2024-02-24,4,3,236.6,0,0,5,1,0
2024-02-25,4,3,310.3,1,0,6,1,0
2024-02-26,4,3,139.1,0,0,0,0,0
2024-02-27,4,3,188.9,0,0,1,0,0
2024-02-28,4,3,218.4,0,0,2,0,0
2024-02-29,4,3,205.5,0,0,3,0,0
2024-03-01,4,3,131.1,0,0,4,0,0
2024-03-02,4,3,233.2,0,0,5,1,0
2024-03-03,4,3,249.9,0,0,6,1,0
2024-03-04,4,3,163.1,0,0,0,0,0
2024-03-05,4,3,168.9,0,0,1,0,0
2024-03-06,4,3,182.3,0,0,2,0,0
2024-03-07,4,3,185.3,0,0,3,0,0
2024-03-08,4,3,327.4,1,0,4,0,0
2024-03-09,4,3,237.0,0,0,5,1,0
2024-03-10,4,3,220.6,0,0,6,1,0
2024-03-11,4,3,155.4,0,0,0,0,0
2024-03-12,4,3,159.1,0,0,1,0,0
2024-03-13,4,3,150.4,0,0,2,0,0
2024-03-14,4,3,157.4,0,0,3,0,0
2024-03-15,4,3,181.0,0,0,4,0,0
2024-03-16,4,3,185.8,0,0,5,1,0
2024-03-17,4,3,239.2,0,0,6,1,0
2024-03-18,4,3,256.1,1,0,0,0,0
2024-03-19,4,3,169.4,0,0,1,0,0
2024-03-20,4,3,183.4,0,0,2,0,0
2024-03-21,4,3,173.6,0,0,3,0,0
2024-03-22,4,3,119.9,0,0,4,0,0
2024-03-23,4,3,205.9,0,0,5,1,0
2024-03-24,4,3,180.1,0,0,6,1,0
2024-03-25,4,3,130.1,0,0,0,0,0
2024-03-26,4,3,164.4,0,0,1,0,0
2024-03-27,4,3,130.5,0,0,2,0,0
2024-03-28,4,3,163.3,0,0,3,0,0
2024-03-29,4,3,189.4,0,0,4,0,0
2024-03-30,4,3,203.7,0,0,5,1,0
2024-03-31,4,3,187.9,0,0,6,1,0
2024-04-01,4,3,151.2,0,0,0,0,0
2024-04-02,4,3,173.9,0,0,1,0,0
2024-04-03,4,3,263.7,1,0,2,0,0
2024-04-04,4,3,142.3,0,0,3,0,0
2024-04-05,4,3,131.6,0,0,4,0,0
2024-04-06,4,3,164.6,0,0,5,1,0
2024-04-07,4,3,211.3,0,0,6,1,0
2024-04-08,4,3,138.9,0,0,0,0,0
2024-04-09,4,3,160.1,0,0,1,0,0
2024-04-10,4,3,161.0,0,0,2,0,0
2024-04-11,4,3,127.0,0,0,3,0,0
2024-04-12,4,3,129.6,0,0,4,0,0
2024-04-13,4,3,196.5,0,0,5,1,0
2024-04-14,4,3,184.3,0,0,6,1,0
2024-04-15,4,3,140.2,0,0,0,0,0
2024-04-16,4,3,152.4,0,0,1,0,0
2024-04-17,4,3,162.7,0,0,2,0,0
2024-04-18,4,3,140.7,0,0,3,0,0
2024-04-19,4,3,232.9,1,0,4,0,0
2024-04-20,4,3,17.0,0,0,5,1,1
2024-04-21,4,3,15.1,0,0,6,1,1
2024-04-22,4,3,15.1,0,0,0,0,1
2024-04-23,4,3,131.4,0,0,1,0,0
2024-04-24,4,3,151.2,0,0,2,0,0
2024-04-25,4,3,119.4,0,0,3,0,0
2024-04-26,4,3,216.0,1,0,4,0,0
2024-04-27,4,3,159.6,0,0,5,1,0
2024-04-28,4,3,181.0,0,0,6,1,0
2024-04-29,4,3,147.1,0,0,0,0,0
2024-04-30,4,3,137.6,0,0,1,0,0
2024-05-01,4,3,145.3,0,0,2,0,0
2024-05-02,4,3,152.9,0,0,3,0,0
2024-05-03,4,3,133.5,0,0,4,0,0
2024-05-04,4,3,143.9,0,0,5,1,0
2024-05-05,4,3,159.7,0,0,6,1,0
2024-05-06,4,3,103.7,0,0,0,0,0
2024-05-07,4,3,135.0,0,0,1,0,0
2024-05-08,4,3,118.3,0,0,2,0,0
2024-05-09,4,3,128.6,0,0,3,0,0
2024-05-10,4,3,124.4,0,0,4,0,0
2024-05-11,4,3,148.1,0,0,5,1,0
2024-05-12,4,3,160.8,0,0,6,1,0
2024-05-13,4,3,121.8,0,0,0,0,0
2024-05-14,4,3,112.4,0,0,1,0,0
2024-05-15,4,3,103.7,0,0,2,0,0
2024-05-16,4,3,128.4,0,0,3,0,0
2024-05-17,4,3,100.8,0,0,4,0,0
2024-05-18,4,3,189.8,0,0,5,1,0
2024-05-19,4,3,178.1,0,0,6,1,0
2024-05-20,4,3,92.9,0,0,0,0,0
2024-05-21,4,3,130.0,0,0,1,0,0
2024-05-22,4,3,138.0,0,0,2,0,0
2024-05-23,4,3,108.5,0,0,3,0,0
2024-05-24,4,3,123.7,0,0,4,0,0
2024-05-25,4,3,144.0,0,0,5,1,0
2024-05-26,4,3,160.1,0,0,6,1,0
2024-05-27,4,3,108.9,0,0,0,0,0
2024-05-28,4,3,132.5,0,0,1,0,0
2024-05-29,4,3,113.0,0,0,2,0,0
2024-05-30,4,3,109.7,0,0,3,0,0
2024-05-31,4,3,125.0,0,0,4,0,0
2024-06-01,4,3,160.7,0,0,5,1,0
2024-06-02,4,3,95.0,0,0,6,1,0
2024-06-03,4,3,66.6,0,0,0,0,0
2024-06-04,4,3,118.3,0,0,1,0,0
2024-06-05,4,3,101.9,0,0,2,0,0
2024-06-06,4,3,91.1,0,0,3,0,0
2024-06-07,4,3,105.7,0,0,4,0,0
2024-06-08,4,3,196.6,0,0,5,1,0
2024-06-09,4,3,112.6,0,0,6,1,0
2024-06-10,4,3,124.5,0,0,0,0,0
2024-06-11,4,3,98.4,0,0,1,0,0
2024-06-12,4,3,87.4,0,0,2,0,0
2024-06-13,4,3,100.2,0,0,3,0,0
2024-06-14,4,3,87.4,0,0,4,0,0
2024-06-15,4,3,106.2,0,0,5,1,0
2024-06-16,4,3,122.2,0,0,6,1,0
2024-06-17,4,3,91.9,0,0,0,0,0
2024-06-18,4,3,106.2,0,0,1,0,0
2024-06-19,4,3,199.5,1,0,2,0,0
2024-06-20,4,3,96.0,0,0,3,0,0
2024-06-21,4,3,117.5,0,0,4,0,0
2024-06-22,4,3,122.0,0,0,5,1,0
2024-06-23,4,3,131.5,0,0,6,1,0
2024-06-24,4,3,74.4,0,0,0,0,0
2024-06-25,4,3,108.5,0,0,1,0,0
2024-06-26,4,3,141.3,0,0,2,0,0
2024-06-27,4,3,119.1,0,0,3,0,0
2024-06-28,4,3,104.3,0,0,4,0,0
2024-06-29,4,3,111.7,0,0,5,1,0
2024-06-30,4,3,164.4,0,0,6,1,0
2024-07-01,4,3,104.3,0,0,0,0,0
2024-07-02,4,3,96.5,0,0,1,0,0
2024-07-03,4,3,96.9,0,0,2,0,0
2024-07-04,4,3,220.8,0,1,3,0,0
2024-07-05,4,3,104.9,0,0,4,0,0
2024-07-06,4,3,141.9,0,0,5,1,0
2024-07-07,4,3,129.5,0,0,6,1,0
2024-07-08,4,3,105.8,0,0,0,0,0
2024-07-09,4,3,100.4,0,0,1,0,0
2024-07-10,4,3,128.4,0,0,2,0,0
2024-07-11,4,3,107.6,0,0,3,0,0
2024-07-12,4,3,154.2,1,0,4,0,0
2024-07-13,4,3,141.4,0,0,5,1,0
